id,title,source,last_modified,corpus_path,source_path,corpus,source_family,document_type,audience,archived,bytes,video_source
corpus-cra-forms-publications-publications-notice321-kayukth-chektleseth-first-nations-implement-first-nations-goods-services-tax,The Ka:'yu:'k't'h'/Che:k'tles7et'h' First Nations Implement the First Nations Goods and Services Tax,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice321/kayukth-chektleseth-first-nations-implement-first-nations-goods-services-tax.html,2020-07-27,corpus/cra/forms-publications/publications/notice321/kayukth-chektleseth-first-nations-implement-first-nations-goods-services-tax.md,docs/cra/forms-publications/rag-publications/publications/notice321/kayukth-chektleseth-first-nations-implement-first-nations-goods-services-tax.md,cra/forms-publications,cra_forms_publications,publication,,False,4825,
corpus-cra-forms-publications-publications-notice322-recovery-gst-hst-under-digital-economy-measures,Recovery of the GST/HST Under the Digital Economy Measures,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice322/recovery-gst-hst-under-digital-economy-measures.html,2022-04-26,corpus/cra/forms-publications/publications/notice322/recovery-gst-hst-under-digital-economy-measures.md,docs/cra/forms-publications/rag-publications/publications/notice322/recovery-gst-hst-under-digital-economy-measures.md,cra/forms-publications,cra_forms_publications,publication,,False,6562,
corpus-cra-forms-publications-publications-notice323-proposed-gst-hst-treatment-assignment-sales,Proposed GST/HST Treatment of Assignment Sales,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice323/proposed-gst-hst-treatment-assignment-sales.html,2022-05-26,corpus/cra/forms-publications/publications/notice323/proposed-gst-hst-treatment-assignment-sales.md,docs/cra/forms-publications/rag-publications/publications/notice323/proposed-gst-hst-treatment-assignment-sales.md,cra/forms-publications,cra_forms_publications,publication,,False,16072,
corpus-cra-forms-publications-publications-notice324-mining-activities-in-respect-of-cryptoassets,Mining Activities in respect of Cryptoassets,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice324/mining-activities-in-respect-of-cryptoassets.html,2025-06-24,corpus/cra/forms-publications/publications/notice324/mining-activities-in-respect-of-cryptoassets.md,docs/cra/forms-publications/rag-publications/publications/notice324/mining-activities-in-respect-of-cryptoassets.md,cra/forms-publications,cra_forms_publications,publication,,False,41641,
corpus-cra-forms-publications-publications-notice325-services-provided-certain-insurance-intermediaries,Services Provided by Certain Insurance Intermediaries,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice325/services-provided-certain-insurance-intermediaries.html,2023-07-25,corpus/cra/forms-publications/publications/notice325/services-provided-certain-insurance-intermediaries.md,docs/cra/forms-publications/rag-publications/publications/notice325/services-provided-certain-insurance-intermediaries.md,cra/forms-publications,cra_forms_publications,publication,,False,46289,
corpus-cra-forms-publications-publications-notice326-application-section87-indian-act-members-tsawwassen-first-nation,The Application of Section 87 of the Indian Act to Members of the Tsawwassen First Nation,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice326/application-section87-indian-act-members-tsawwassen-first-nation.html,2024-03-06,corpus/cra/forms-publications/publications/notice326/application-section87-indian-act-members-tsawwassen-first-nation.md,docs/cra/forms-publications/rag-publications/publications/notice326/application-section87-indian-act-members-tsawwassen-first-nation.md,cra/forms-publications,cra_forms_publications,publication,,False,6351,
corpus-cra-forms-publications-publications-notice327-application-section-87-indian-act-maa-nulth-aht,The Application of Section 87 of the Indian Act to a Maa-nulth-aht,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice327/application-section-87-indian-act-maa-nulth-aht.html,2024-03-11,corpus/cra/forms-publications/publications/notice327/application-section-87-indian-act-maa-nulth-aht.md,docs/cra/forms-publications/rag-publications/publications/notice327/application-section-87-indian-act-maa-nulth-aht.md,cra/forms-publications,cra_forms_publications,publication,,False,7013,
corpus-cra-forms-publications-publications-notice328-continuation-gst-hst-relief-for-tlaamin-citizens,The Continuation of GST/HST Relief for Tla’amin Citizens,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice328/continuation-gst-hst-relief-for-tlaamin-citizens.html,2024-03-14,corpus/cra/forms-publications/publications/notice328/continuation-gst-hst-relief-for-tlaamin-citizens.md,docs/cra/forms-publications/rag-publications/publications/notice328/continuation-gst-hst-relief-for-tlaamin-citizens.md,cra/forms-publications,cra_forms_publications,publication,,False,6240,
corpus-cra-forms-publications-publications-notice329-application-section87-indian-act-members-nisgaa-first-nation,The Application of Section 87 of the Indian Act to Citizens of the Nisg̱a’a Nation,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice329/application-section87-indian-act-members-nisgaa-first-nation.html,2024-03-14,corpus/cra/forms-publications/publications/notice329/application-section87-indian-act-members-nisgaa-first-nation.md,docs/cra/forms-publications/rag-publications/publications/notice329/application-section87-indian-act-members-nisgaa-first-nation.md,cra/forms-publications,cra_forms_publications,publication,,False,6583,
corpus-cra-forms-publications-publications-notice330-nisgaa-nation-end-of-first-nations-goods-services-tax-on-their-lands,Nisg̱a’a Nation: End of the First Nations Goods and Services Tax (FNGST) on Their Lands,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice330/nisgaa-nation-end-of-first-nations-goods-services-tax-on-their-lands.html,2024-03-14,corpus/cra/forms-publications/publications/notice330/nisgaa-nation-end-of-first-nations-goods-services-tax-on-their-lands.md,docs/cra/forms-publications/rag-publications/publications/notice330/nisgaa-nation-end-of-first-nations-goods-services-tax-on-their-lands.md,cra/forms-publications,cra_forms_publications,publication,,False,5351,
corpus-cra-forms-publications-publications-notice331-toquaht-nation-end-of-the-first-nations-goods-and-services-tax-on-their-lands,Toquaht Nation: End of the First Nations Goods and Services Tax (FNGST) on Their Lands,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice331/toquaht-nation-end-of-the-first-nations-goods-and-services-tax-on-their-lands.html,2024-03-22,corpus/cra/forms-publications/publications/notice331/toquaht-nation-end-of-the-first-nations-goods-and-services-tax-on-their-lands.md,docs/cra/forms-publications/rag-publications/publications/notice331/toquaht-nation-end-of-the-first-nations-goods-and-services-tax-on-their-lands.md,cra/forms-publications,cra_forms_publications,publication,,False,5444,
corpus-cra-forms-publications-publications-notice332-huu-ay-aht-first-nations-end-first-nations-goods-services-tax-on-their-lands,Huu-ay-aht First Nations: End of the First Nations Goods and Services Tax (FNGST) on Their Lands,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice332/huu-ay-aht-first-nations-end-first-nations-goods-services-tax-on-their-lands.html,2024-03-22,corpus/cra/forms-publications/publications/notice332/huu-ay-aht-first-nations-end-first-nations-goods-services-tax-on-their-lands.md,docs/cra/forms-publications/rag-publications/publications/notice332/huu-ay-aht-first-nations-end-first-nations-goods-services-tax-on-their-lands.md,cra/forms-publications,cra_forms_publications,publication,,False,5489,
corpus-cra-forms-publications-publications-notice333-uchucklesaht-tribe-end-first-nations-goods-services-tax-on-their-lands,Uchucklesaht Tribe: End of the First Nations Goods and Services Tax (FNGST) on Their Lands,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice333/uchucklesaht-tribe-end-first-nations-goods-services-tax-on-their-lands.html,2024-03-22,corpus/cra/forms-publications/publications/notice333/uchucklesaht-tribe-end-first-nations-goods-services-tax-on-their-lands.md,docs/cra/forms-publications/rag-publications/publications/notice333/uchucklesaht-tribe-end-first-nations-goods-services-tax-on-their-lands.md,cra/forms-publications,cra_forms_publications,publication,,False,5441,
corpus-cra-forms-publications-publications-notice334,NOTICE334 CANCELLED Proposed Amendment – Exemption for Psychotherapy Services,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice334.html,2026-04-30,corpus/cra/forms-publications/publications/notice334.md,docs/cra/forms-publications/rag-publications/publications/notice334.md,cra/forms-publications,cra_forms_publications,publication,,False,601,
corpus-cra-forms-publications-publications-notice335,NOTICE335 CANCELLED Proposed Amendment - Exemption for Counselling Therapy Services,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice335.html,2026-04-30,corpus/cra/forms-publications/publications/notice335.md,docs/cra/forms-publications/rag-publications/publications/notice335.md,cra/forms-publications,cra_forms_publications,publication,,False,609,
corpus-cra-forms-publications-publications-notice336,NOTICE336 CANCELLED Purpose-built Rental Housing Rebate,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice336.html,2024-06-19,corpus/cra/forms-publications/publications/notice336.md,docs/cra/forms-publications/rag-publications/publications/notice336.md,cra/forms-publications,cra_forms_publications,publication,,False,512,
corpus-cra-forms-publications-publications-notice337-kayukth-chektleseth-first-nations-end-first-nations-goods-services-tax-on-their-lands,Ka:'yu:'k't'h'/Che:k'tles7et'h' First Nations: End of the First Nations Goods and Services Tax (FNGST) on Their Lands,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice337/kayukth-chektleseth-first-nations-end-first-nations-goods-services-tax-on-their-lands.html,2024-06-19,corpus/cra/forms-publications/publications/notice337/kayukth-chektleseth-first-nations-end-first-nations-goods-services-tax-on-their-lands.md,docs/cra/forms-publications/rag-publications/publications/notice337/kayukth-chektleseth-first-nations-end-first-nations-goods-services-tax-on-their-lands.md,cra/forms-publications,cra_forms_publications,publication,,False,5589,
corpus-cra-forms-publications-publications-notice338-information-requirements-basic-grocery-ruling-requests,Information Requirements for Basic Grocery Ruling Requests,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice338/information-requirements-basic-grocery-ruling-requests.html,2025-01-21,corpus/cra/forms-publications/publications/notice338/information-requirements-basic-grocery-ruling-requests.md,docs/cra/forms-publications/rag-publications/publications/notice338/information-requirements-basic-grocery-ruling-requests.md,cra/forms-publications,cra_forms_publications,publication,,False,10106,
corpus-cra-forms-publications-publications-notice339-input-tax-credits-related-to-dental-practices,Input Tax Credits Related to Dental Practices,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice339/input-tax-credits-related-to-dental-practices.html,2024-10-25,corpus/cra/forms-publications/publications/notice339/input-tax-credits-related-to-dental-practices.md,docs/cra/forms-publications/rag-publications/publications/notice339/input-tax-credits-related-to-dental-practices.md,cra/forms-publications,cra_forms_publications,publication,,False,11014,
corpus-cra-forms-publications-publications-notice340-questions-answers-about-gst-hst-tax-break-for-all-canadians,ARCHIVED — Questions and Answers about the GST/HST tax break for all Canadians,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice340/questions-answers-about-gst-hst-tax-break-for-all-canadians.html,2024-12-23,corpus/cra/forms-publications/publications/notice340/questions-answers-about-gst-hst-tax-break-for-all-canadians.md,docs/cra/forms-publications/rag-publications/publications/notice340/questions-answers-about-gst-hst-tax-break-for-all-canadians.md,cra/forms-publications,cra_forms_publications,publication,,True,77878,
corpus-cra-forms-publications-publications-notice341-tlaamin-nation-end-first-nations-tax-sliammon-community-improvement-fee,Tla'amin Nation: End of a First Nations Tax – Sliammon Community Improvement Fee,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice341/tlaamin-nation-end-first-nations-tax-sliammon-community-improvement-fee.html,2025-03-13,corpus/cra/forms-publications/publications/notice341/tlaamin-nation-end-first-nations-tax-sliammon-community-improvement-fee.md,docs/cra/forms-publications/rag-publications/publications/notice341/tlaamin-nation-end-first-nations-tax-sliammon-community-improvement-fee.md,cra/forms-publications,cra_forms_publications,publication,,False,6049,
corpus-cra-forms-publications-publications-notice342-nova-scotia-hst-rate-decrease-questions-answers-general-transitional-rules-personal-property-services,Nova Scotia HST Rate Decrease – Questions and Answers on General Transitional Rules for Personal Property and Services,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice342/nova-scotia-hst-rate-decrease-questions-answers-general-transitional-rules-personal-property-services.html,2025-08-01,corpus/cra/forms-publications/publications/notice342/nova-scotia-hst-rate-decrease-questions-answers-general-transitional-rules-personal-property-services.md,docs/cra/forms-publications/rag-publications/publications/notice342/nova-scotia-hst-rate-decrease-questions-answers-general-transitional-rules-personal-property-services.md,cra/forms-publications,cra_forms_publications,publication,,False,57476,
corpus-cra-forms-publications-publications-notice343-nova-scotia-hst-rate-decrease-questions-answers-transitional-rules-housing-other-real-property-situated-nova-scotia,Nova Scotia HST Rate Decrease – Questions and Answers on Transitional Rules for Housing and Other Real Property Situated in Nova Scotia,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice343/nova-scotia-hst-rate-decrease-questions-answers-transitional-rules-housing-other-real-property-situated-nova-scotia.html,2025-04-03,corpus/cra/forms-publications/publications/notice343/nova-scotia-hst-rate-decrease-questions-answers-transitional-rules-housing-other-real-property-situated-nova-scotia.md,docs/cra/forms-publications/rag-publications/publications/notice343/nova-scotia-hst-rate-decrease-questions-answers-transitional-rules-housing-other-real-property-situated-nova-scotia.md,cra/forms-publications,cra_forms_publications,publication,,False,28599,
corpus-cra-forms-publications-publications-notice344-application-gst-hst-to-mutual-fund-trailing-commissions,Application of the GST/HST to Mutual Fund Trailing Commissions,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice344/application-gst-hst-to-mutual-fund-trailing-commissions.html,2026-05-26,corpus/cra/forms-publications/publications/notice344/application-gst-hst-to-mutual-fund-trailing-commissions.md,docs/cra/forms-publications/rag-publications/publications/notice344/application-gst-hst-to-mutual-fund-trailing-commissions.md,cra/forms-publications,cra_forms_publications,publication,,False,13575,
corpus-cra-forms-publications-publications-notice345,NOTICE345 The Application of Section 87 of the Indian Act to DFN Citizens,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice345.html,2026-07-02,corpus/cra/forms-publications/publications/notice345.md,docs/cra/forms-publications/rag-publications/publications/notice345.md,cra/forms-publications,cra_forms_publications,publication,,False,547,
corpus-cra-forms-publications-publications-notice345-application-section-87-of-the-indian-act-dfn-citizens,The Application of Section 87 of the Indian Act to DFN Citizens,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice345/application-section-87-of-the-indian-act-dfn-citizens.html,2026-07-02,corpus/cra/forms-publications/publications/notice345/application-section-87-of-the-indian-act-dfn-citizens.md,docs/cra/forms-publications/rag-publications/publications/notice345/application-section-87-of-the-indian-act-dfn-citizens.md,cra/forms-publications,cra_forms_publications,publication,,False,6539,
corpus-cra-forms-publications-publications-notice346-ontario-enhanced-new-housing-rebate,Ontario Enhanced New Housing Rebate,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice346/ontario-enhanced-new-housing-rebate.html,2026-06-22,corpus/cra/forms-publications/publications/notice346/ontario-enhanced-new-housing-rebate.md,docs/cra/forms-publications/rag-publications/publications/notice346/ontario-enhanced-new-housing-rebate.md,cra/forms-publications,cra_forms_publications,publication,,False,11098,
corpus-cra-forms-publications-publications-notice96-first-nation-tax,ARCHIVED - First Nation Tax (FNT),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/notice96/first-nation-tax.html,2017-06-22,corpus/cra/forms-publications/publications/notice96/first-nation-tax.md,docs/cra/forms-publications/rag-publications/publications/notice96/first-nation-tax.md,cra/forms-publications,cra_forms_publications,publication,,True,2059,
corpus-cra-forms-publications-publications-p-018r,P-018R CANCELLED Limitation on ITC Eligibility where Person becomes a Registrant,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p-018r.html,2026-06-03,corpus/cra/forms-publications/publications/p-018r.md,docs/cra/forms-publications/rag-publications/publications/p-018r.md,cra/forms-publications,cra_forms_publications,publication,,False,572,
corpus-cra-forms-publications-publications-p-019r,P-019R CANCELLED Eligibility for ITC on start-up costs - Eligible capital property,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p-019r.html,2026-06-03,corpus/cra/forms-publications/publications/p-019r.md,docs/cra/forms-publications/rag-publications/publications/p-019r.md,cra/forms-publications,cra_forms_publications,publication,,False,576,
corpus-cra-forms-publications-publications-p-083-new-home-purchase-agreements-alberta,New Home Purchase Agreements in Alberta,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p-083/new-home-purchase-agreements-alberta.html,2017-11-07,corpus/cra/forms-publications/publications/p-083/new-home-purchase-agreements-alberta.md,docs/cra/forms-publications/rag-publications/publications/p-083/new-home-purchase-agreements-alberta.md,cra/forms-publications,cra_forms_publications,publication,,False,8250,
corpus-cra-forms-publications-publications-p-085-amounts-eligible-section-256-gst-new-housing-rebate,Amounts Eligible for Section 256 GST New Housing Rebate,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p-085/amounts-eligible-section-256-gst-new-housing-rebate.html,2017-11-07,corpus/cra/forms-publications/publications/p-085/amounts-eligible-section-256-gst-new-housing-rebate.md,docs/cra/forms-publications/rag-publications/publications/p-085/amounts-eligible-section-256-gst-new-housing-rebate.md,cra/forms-publications,cra_forms_publications,publication,,False,11695,
corpus-cra-forms-publications-publications-p-111r-meaning-sale-respect-real-property-revised,The Meaning of Sale with Respect to Real Property (Revised),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p-111r/meaning-sale-respect-real-property-revised.html,2018-07-25,corpus/cra/forms-publications/publications/p-111r/meaning-sale-respect-real-property-revised.md,docs/cra/forms-publications/rag-publications/publications/p-111r/meaning-sale-respect-real-property-revised.md,cra/forms-publications,cra_forms_publications,publication,,False,12337,
corpus-cra-forms-publications-publications-p-149r-administrative-policy-regarding-adjustment-goods-services-tax-harmonized-sales-tax-return,Administrative Policy Regarding Adjustment to the GST/HST Return,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p-149r/administrative-policy-regarding-adjustment-goods-services-tax-harmonized-sales-tax-return.html,2026-06-23,corpus/cra/forms-publications/publications/p-149r/administrative-policy-regarding-adjustment-goods-services-tax-harmonized-sales-tax-return.md,docs/cra/forms-publications/rag-publications/publications/p-149r/administrative-policy-regarding-adjustment-goods-services-tax-harmonized-sales-tax-return.md,cra/forms-publications,cra_forms_publications,publication,,False,10094,
corpus-cra-forms-publications-publications-p-184,P-184 CANCELLED Credit Card Expenses and the Registrant's Use of Factors for Claiming Input Tax Credits,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p-184.html,2026-06-23,corpus/cra/forms-publications/publications/p-184.md,docs/cra/forms-publications/rag-publications/publications/p-184.md,cra/forms-publications,cra_forms_publications,publication,,False,582,
corpus-cra-forms-publications-publications-p-189-meaning-term-custodial-service,Meaning of the term 'Custodial Service,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p-189/meaning-term-custodial-service.html,2017-11-07,corpus/cra/forms-publications/publications/p-189/meaning-term-custodial-service.md,docs/cra/forms-publications/rag-publications/publications/p-189/meaning-term-custodial-service.md,cra/forms-publications,cra_forms_publications,publication,,False,5170,
corpus-cra-forms-publications-publications-p-202-gift-certificates,Gift Certificates,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p-202/gift-certificates.html,2017-11-07,corpus/cra/forms-publications/publications/p-202/gift-certificates.md,docs/cra/forms-publications/rag-publications/publications/p-202/gift-certificates.md,cra/forms-publications,cra_forms_publications,publication,,False,19919,
corpus-cra-forms-publications-publications-p-208r-meaning-permanent-establishment-subsection-123-1-excise-tax-act-act,Meaning of 'Permanent Establishment' in Subsection 123(1) of the Excise Tax Act (the Act),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p-208r/meaning-permanent-establishment-subsection-123-1-excise-tax-act-act.html,2017-11-07,corpus/cra/forms-publications/publications/p-208r/meaning-permanent-establishment-subsection-123-1-excise-tax-act-act.md,docs/cra/forms-publications/rag-publications/publications/p-208r/meaning-permanent-establishment-subsection-123-1-excise-tax-act-act.md,cra/forms-publications,cra_forms_publications,publication,,False,53821,
corpus-cra-forms-publications-publications-p-215-determination-whether-entity-a-non-profit-organization-purpose-excise-tax-act,Determination of whether an entity is a non-profit organization for purpose of the Excise Tax Act (ETA),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p-215/determination-whether-entity-a-non-profit-organization-purpose-excise-tax-act.html,2017-06-22,corpus/cra/forms-publications/publications/p-215/determination-whether-entity-a-non-profit-organization-purpose-excise-tax-act.md,docs/cra/forms-publications/rag-publications/publications/p-215/determination-whether-entity-a-non-profit-organization-purpose-excise-tax-act.md,cra/forms-publications,cra_forms_publications,publication,,False,20831,
corpus-cra-forms-publications-publications-p-256-qualifying-health-care-supplies-application-gst-hst-supplies-medical-examinations-assessments-reports-certificates,"Qualifying Health Care Supplies and the Application of the GST/HST to Supplies of Medical Examinations, Assessments, Reports and Certificates",https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p-256/qualifying-health-care-supplies-application-gst-hst-supplies-medical-examinations-assessments-reports-certificates.html,2022-05-12,corpus/cra/forms-publications/publications/p-256/qualifying-health-care-supplies-application-gst-hst-supplies-medical-examinations-assessments-reports-certificates.md,docs/cra/forms-publications/rag-publications/publications/p-256/qualifying-health-care-supplies-application-gst-hst-supplies-medical-examinations-assessments-reports-certificates.md,cra/forms-publications,cra_forms_publications,publication,,False,49604,
corpus-cra-forms-publications-publications-p-257-application-gst-hst-new-home-warranties-issued-by-insurers,Application of the GST/HST to New Home Warranties Issued by Insurers,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p-257/application-gst-hst-new-home-warranties-issued-by-insurers.html,2024-10-11,corpus/cra/forms-publications/publications/p-257/application-gst-hst-new-home-warranties-issued-by-insurers.md,docs/cra/forms-publications/rag-publications/publications/p-257/application-gst-hst-new-home-warranties-issued-by-insurers.md,cra/forms-publications,cra_forms_publications,publication,,False,13283,
corpus-cra-forms-publications-publications-p105,P105 Students and Income Tax 2025,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p105.html,2025-12-19,corpus/cra/forms-publications/publications/p105.md,docs/cra/forms-publications/rag-publications/publications/p105.md,cra/forms-publications,cra_forms_publications,publication,,False,1463,
corpus-cra-forms-publications-publications-p105-p105-students-income-tax,P105 – Students and Income Tax 2025,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p105/p105-students-income-tax.html,2026-05-06,corpus/cra/forms-publications/publications/p105/p105-students-income-tax.md,docs/cra/forms-publications/rag-publications/publications/p105/p105-students-income-tax.md,cra/forms-publications,cra_forms_publications,publication,,False,79431,
corpus-cra-forms-publications-publications-p113,P113 Gifts and Income Tax 2025,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p113.html,2026-01-20,corpus/cra/forms-publications/publications/p113.md,docs/cra/forms-publications/rag-publications/publications/p113.md,cra/forms-publications,cra_forms_publications,publication,,False,3635,
corpus-cra-forms-publications-publications-p113-p113-gifts-income-tax,Gifts and Income Tax 2025,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p113/p113-gifts-income-tax.html,2026-01-20,corpus/cra/forms-publications/publications/p113/p113-gifts-income-tax.md,docs/cra/forms-publications/rag-publications/publications/p113/p113-gifts-income-tax.md,cra/forms-publications,cra_forms_publications,publication,,False,70157,
corpus-cra-forms-publications-publications-p133-p133-your-appeal-rights-canada-pension-plan-employment-insurance-coverage,Your Appeal Rights - Canada Pension Plan and Employment Insurance Coverage,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p133/p133-your-appeal-rights-canada-pension-plan-employment-insurance-coverage.html,2022-01-31,corpus/cra/forms-publications/publications/p133/p133-your-appeal-rights-canada-pension-plan-employment-insurance-coverage.md,docs/cra/forms-publications/rag-publications/publications/p133/p133-your-appeal-rights-canada-pension-plan-employment-insurance-coverage.md,cra/forms-publications,cra_forms_publications,publication,,False,25963,
corpus-cra-forms-publications-publications-p148,P148 Resolving your dispute: Objection rights under the Income Tax Act,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p148.html,2026-05-01,corpus/cra/forms-publications/publications/p148.md,docs/cra/forms-publications/rag-publications/publications/p148.md,cra/forms-publications,cra_forms_publications,publication,,False,1042,
corpus-cra-forms-publications-publications-p148-p148-resolving-your-dispute-objection-appeal-rights-under-income-tax-act,Resolving your dispute: Objection rights under the Income Tax Act,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/p148/p148-resolving-your-dispute-objection-appeal-rights-under-income-tax-act.html,2025-05-22,corpus/cra/forms-publications/publications/p148/p148-resolving-your-dispute-objection-appeal-rights-under-income-tax-act.md,docs/cra/forms-publications/rag-publications/publications/p148/p148-resolving-your-dispute-objection-appeal-rights-under-income-tax-act.md,cra/forms-publications,cra_forms_publications,publication,,False,28829,
corpus-cra-forms-publications-publications-rc191-qualified-donee-becoming-a-prescribed-university-outside-canada,University outside Canada: applying for qualified donee status,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/rc191/qualified-donee-becoming-a-prescribed-university-outside-canada.html,2020-02-27,corpus/cra/forms-publications/publications/rc191/qualified-donee-becoming-a-prescribed-university-outside-canada.md,docs/cra/forms-publications/rag-publications/publications/rc191/qualified-donee-becoming-a-prescribed-university-outside-canada.md,cra/forms-publications,cra_forms_publications,publication,,False,7902,
corpus-cra-forms-publications-publications-rc284,RC284 CANCELLED Protect Yourself Against Identity Theft,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/rc284.html,2025-11-06,corpus/cra/forms-publications/publications/rc284.md,docs/cra/forms-publications/rag-publications/publications/rc284.md,cra/forms-publications,cra_forms_publications,publication,,False,342,
corpus-cra-forms-publications-publications-rc4018,RC4018 Electronic Filers Manual for 2025 Income Tax and Benefit Returns,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/rc4018.html,2026-02-13,corpus/cra/forms-publications/publications/rc4018.md,docs/cra/forms-publications/rag-publications/publications/rc4018.md,cra/forms-publications,cra_forms_publications,publication,,False,1040,
corpus-cra-forms-publications-publications-rc4018-chapter-1,Chapter 1 Electronic Records Preparation for 2025,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/rc4018/chapter-1.html,2025-05-30,corpus/cra/forms-publications/publications/rc4018/chapter-1.md,docs/cra/forms-publications/rag-publications/publications/rc4018/chapter-1.md,cra/forms-publications,cra_forms_publications,publication,,False,188540,
corpus-cra-forms-publications-publications-rc4018-chapter-2,Chapter 2 EFILE Error Messages for 2018 to 2025,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/rc4018/chapter-2.html,2026-02-13,corpus/cra/forms-publications/publications/rc4018/chapter-2.md,docs/cra/forms-publications/rag-publications/publications/rc4018/chapter-2.md,cra/forms-publications,cra_forms_publications,publication,,False,374333,
corpus-cra-forms-publications-publications-rc4022,RC4022 General Information for GST/HST Registrants,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/rc4022.html,2026-06-16,corpus/cra/forms-publications/publications/rc4022.md,docs/cra/forms-publications/rag-publications/publications/rc4022.md,cra/forms-publications,cra_forms_publications,publication,,False,1066,
corpus-cra-forms-publications-publications-rc4022-general-information-gst-hst-registrants,General Information for GST/HST Registrants,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/rc4022/general-information-gst-hst-registrants.html,2026-01-07,corpus/cra/forms-publications/publications/rc4022/general-information-gst-hst-registrants.md,docs/cra/forms-publications/rag-publications/publications/rc4022/general-information-gst-hst-registrants.md,cra/forms-publications,cra_forms_publications,publication,,False,434491,
corpus-cra-forms-publications-publications-rc4027-doing-business-canada-gst-hst-information-non-residents,Doing Business in Canada – GST/HST Information for Non-Residents,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/rc4027/doing-business-canada-gst-hst-information-non-residents.html,2024-01-16,corpus/cra/forms-publications/publications/rc4027/doing-business-canada-gst-hst-information-non-residents.md,docs/cra/forms-publications/rag-publications/publications/rc4027/doing-business-canada-gst-hst-information-non-residents.md,cra/forms-publications,cra_forms_publications,publication,,False,211139,
corpus-cra-forms-publications-publications-rc4028,RC4028 GST/HST New Housing Rebate,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/rc4028.html,2026-03-16,corpus/cra/forms-publications/publications/rc4028.md,docs/cra/forms-publications/rag-publications/publications/rc4028.md,cra/forms-publications,cra_forms_publications,publication,,False,1285,
